OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00915600,WAYNE COUNTY SCHOOLS CAREER CENTER      ,OH,44677-9672,Public       ,12,15,27,
00941200,FORTIS COLLEGE                          ,OH,44221-2998,Proprietary  ,46,212,258,
00953000,GERBER AKRON BEAUTY SCHOOL              ,OH,44313-6995,Proprietary  ,6,25,31,
00953100,SPA SCHOOL (THE)                        ,OH,43214-1524,Proprietary  ,14,40,54,
00966000,TIFFIN ACADEMY OF HAIR DESIGN           ,OH,44883-2833,Proprietary  ,5,6,11,
00994100,BELMONT COLLEGE                         ,OH,43950-9766,Public       ,21,49,70,
00994200,SHAWNEE STATE UNIVERSITY                ,OH,45662-4344,Public       ,64,109,173,
01001700,PAYNE THEOLOGICAL SEMINARY              ,OH,45384-0474,Private      ,0,11,11,
01002700,JAMES A. RHODES STATE COLLEGE           ,OH,45804-3597,Public       ,35,118,153,
01028000,OHIO STATE BEAUTY ACADEMY               ,OH,45807-4950,Proprietary  ,5,17,22,
01032300,HANNAH E MULLINS SCH-PRAC NRSG          ,OH,44460-2906,Public       ,1,5,6,
01034500,CINCINNATI STATE TECH & COMM CLG        ,OH,45223-2690,Public       ,219,708,927,
01045300,WASHINGTON STATE CMTY COLLEGE           ,OH,45750-9225,Public       ,41,98,139,
01063000,NORTHERN INSTITUTE OF COSMETOLOGY       ,OH,44052-1803,Proprietary  ,3,13,16,
01073600,MARION TECHNICAL COLLEGE                ,OH,43302-5694,Public       ,47,209,256,
01088000,CHATFIELD COLLEGE                       ,OH,45118-9705,Private      ,0,0,0,
01088100,STARK STATE COLLEGE                     ,OH,44720-7299,Public       ,138,479,617,
01090600,CINCINNATI CLG OF MORTUARY SCIENCE      ,OH,45224-1428,Private      ,7,20,27,
01092300,UNION INSTITUTE & UNIVERSITY            ,OH,45206-1925,Private      ,3,8,11,
01099300,HOBART INSTITUTE OF WELDING TECHNOLOGY  ,OH,45373-2400,Private      ,28,20,48,
01104600,CENTRAL OHIO TECHNICAL COLLEGE          ,OH,43055-1767,Public       ,73,235,308,
01170300,PENTA COUNTY JOINT VOCATIONAL SCH       ,OH,43551-0000,Public       ,1,9,10,
01174400,NATIONAL BEAUTY COLLEGE                 ,OH,44720-0000,Proprietary  ,8,30,38,
01174500,OHIO TECHNICAL COLLEGE                  ,OH,44103-1228,Proprietary  ,19,51,70,
01224800,CENTRAL SCHOOL OF PRACTICAL NURSING     ,OH,44131-2155,Private      ,3,23,26,
01275000,EDISON COMMUNITY COLLEGE                ,OH,45356-9239,Public       ,31,160,191,
01283800,LAURA AND ALVIN SIEGAL COLLEGE OF JUDAIC,OH,44122-7197,Private      ,0,1,1,
01284800,MOLER-HOLLYWOOD BEAUTY COLLEGE          ,OH,45213-2577,Proprietary  ,3,29,32,
01287000,SOUTHERN STATE COMMUNITY COLLEGE        ,OH,45133-9406,Public       ,23,105,128,
01289600,"NORTH COAST COLLEGE, THE                ",OH,44107-3002,Proprietary  ,0,3,3,
01313200,INTERNATIONAL CLG OF BROADCASTING       ,OH,45431-1898,Proprietary  ,2,19,21,
02066100,OHIO STATE COLLEGE/BARBER STYLING       ,OH,43213-0000,Proprietary  ,16,58,74,
02073300,GALLIA-JACKSON-VINTON SCH ADULT ED      ,OH,45674-0000,Public       ,3,18,21,
02116900,UPPER VALLEY JVS                        ,OH,45356-0000,Public       ,2,15,17,
02117300,GREAT OAKS CAREER CAMPUSES              ,OH,45241-1581,Public       ,17,23,40,
02140700,CANTON CITY SCHOOLS ADULT CAREER & TECH ,OH,44710-2143,Public       ,3,21,24,
02158500,OHIO BUSINESS COLLEGE                   ,OH,44035-0701,Proprietary  ,15,42,57,
02158501,OHIO BUSINESS COLLEGE                   ,OH,44870-9953,Proprietary  ,8,18,26,
02158506,OHIO BUSINESS COLLEGE - DAYTON - DRIVING,OH,45326-1585,Proprietary  ,12,35,47,
02168100,TRI COUNTY CAREER CENTER/ADULT CENTER   ,OH,45764-0000,Public       ,4,15,19,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CA,OH,44047-0000,Public       ,2,10,12,
02189000,MID-EAST CAREER & TECH CENTERS-ADULT ED ,OH,43701-4600,Public       ,4,13,17,
02190700,FORTIS COLLEGE                          ,OH,45459-0000,Proprietary  ,50,239,289,
02192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT,OH,45011-0000,Public       ,29,97,126,
02196300,COLLINS CAREER TECHNICAL CENTER         ,OH,45619-0000,Public       ,23,142,165,
02210800,MEDINA COUNTY CAREER CENTER             ,OH,44256-0000,Public       ,18,9,27,
02220500,GOD'S BIBLE SCHOOL & COLLEGE            ,OH,45210-0000,Private      ,3,11,14,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF,OH,43055-0000,Public       ,16,40,56,
02239800,PIONEER CAREER & TECHNOLOGY CENTER      ,OH,44875-9704,Public       ,2,7,9,
02245600,WARREN COUNTY CAREER CENTER             ,OH,45036-0000,Public       ,11,11,22,
02246300,ROSS MEDICAL EDUCATION CENTER           ,OH,45246-3317,Proprietary  ,23,143,166,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CTR      ,OH,45315-4531,Public       ,4,15,19,
02272700,COLUMBIANA COUNTY CAREER CENTER         ,OH,44432-0000,Public       ,0,19,19,
02287900,RAPHAEL'S SCHOOL OF BEAUTY CULTURE      ,OH,44446-0000,Proprietary  ,11,45,56,
02301400,EAST OHIO COLLEGE                       ,OH,43920-9139,Proprietary  ,3,15,18,
02304700,TRI-RIVERS CAREER CENTER                ,OH,43302-0000,Public       ,7,29,36,
02315500,TOLEDO ACADEMY OF BEAUTY CULTURE - EAST ,OH,43616-0000,Proprietary  ,3,30,33,
02324400,ALLSTATE HAIRSTYLING & BARBER CLG       ,OH,44113-0000,Proprietary  ,4,28,32,
02328500,MOLER-PICKENS BEAUTY COLLEGE            ,OH,45014-0000,Proprietary  ,4,20,24,
02334300,EMPIRE BEAUTY SCHOOL                    ,OH,45239-3926,Proprietary  ,23,55,78,
02336300,KNOX COUNTY CAREER CENTER               ,OH,43050-4298,Public       ,7,21,28,
02336700,CUYAHOGA VALLEY CAREER CENTER           ,OH,44141-1296,Public       ,2,12,14,
02337700,PROFESSIONAL SKILLS INSTITUTE           ,OH,43607-0000,Proprietary  ,17,136,153,
02339710,ROSS COLLEGE-CANTON                     ,OH,44718-3674,Proprietary  ,10,46,56,
02351500,NORTHERN CAREER INSTITUTE               ,OH,44095-0000,Public       ,11,38,49,
02352800,POLARIS CAREER CENTER-ADULT ED DEPT     ,OH,44130-0000,Public       ,4,11,15,
02354200,SCIOTO COUNTY JOINT VOCATIONAL SCH      ,OH,45648-0000,Public       ,15,46,61,
02454400,NORTHEAST OHIO MEDICAL UNIVERSITY       ,OH,44272-9621,Public       ,3,12,15,
02497800,GREENE COUNTY CAREER CENTER             ,OH,45385-9545,Public       ,4,8,12,
02519300,OHIO STATE SCH COSMETOLOGY              ,OH,43110-2754,Proprietary  ,6,17,23,
02522700,EASTLAND-FAIRFIELD CAREER AND TECHNICAL ,OH,43125-0000,Public       ,7,22,29,
02529500,HAMRICK SCHOOL                          ,OH,44256-0000,Proprietary  ,2,26,28,
02553000,MODERN COLLEGE OF DESIGN (THE)          ,OH,45440-0000,Proprietary  ,10,6,16,
02560000,CASAL AVEDA INSTITUTE                   ,OH,44446-4693,Proprietary  ,7,23,30,
02560700,PICKAWAY ROSS CO JOINT VOC TECH SCH     ,OH,45601-3977,Public       ,10,26,36,
02562300,APOLLO CAREER CENTER-ADULT EDUC         ,OH,45806-0000,Public       ,11,39,50,
02563000,RAPHAELS SCHOOL OF BEAUTY CULTURE       ,OH,44601-2847,Proprietary  ,29,72,101,
02568600,MAHONING COUNTY CAREER & TECH CENTR     ,OH,44406-0000,Public       ,0,2,2,
02586400,TRUMBULL CAREER & TECH CENTER-ADULT     ,OH,44483-1997,Public       ,1,4,5,
02588500,OHIO STATE SCHOOL OF COSMETOLOGY        ,OH,43056-2300,Proprietary  ,8,19,27,
02603800,LORAIN COUNTY JVS ADULT CAREER CTR      ,OH,44074-9799,Public       ,6,25,31,
02620000,SANDUSKY CAREER CENTER                  ,OH,44870-1630,Public       ,3,25,28,
03015300,EHOVE CAREER CENTER                     ,OH,44846-9500,Public       ,10,52,62,
03023700,MADISON ADULT CAREER CENTER             ,OH,44905-2718,Public       ,3,25,28,
03034200,WASHINGTON COUNTY CAREER CENTER ADULT TE,OH,45750-9290,Public       ,12,19,31,
03051400,AUBURN CAREER CENTER                    ,OH,44077-9723,Public       ,5,11,16,
03051500,BROWN & CLERMONT ADULT CAREER CAMPUSES  ,OH,45106-9502,Public       ,8,10,18,
03065900,BUCKEYE CAREER CENTER                   ,OH,44663-9437,Public       ,3,18,21,
03067600,RAPHAEL'S SCHOOL OF BEAUTY CULTURE      ,OH,44512-2222,Proprietary  ,13,19,32,
03068200,OHIO MEDIA SCHOOL                       ,OH,44125-6273,Proprietary  ,7,65,72,
03068202,OHIO MEDIA SCHOOL - COLUMBUS CAMPUS     ,OH,43213-2571,Proprietary  ,13,60,73,
03071900,MOUNT CARMEL COLLEGE OF NURSING         ,OH,43222-1598,Private      ,13,108,121,
03078004,OHIO MEDIA SCHOOL                       ,OH,45212-3187,Proprietary  ,7,59,66,
03079000,ETI TECHNICAL COLLEGE                   ,OH,44446-4398,Proprietary  ,6,47,53,
03084800,DELAWARE AREA CAREER CENTER             ,OH,43015-8969,Public       ,3,10,13,
03084801,DELAWARE AREA CAREER CENTER -           ,OH,43015-9001,Public       ,3,5,8,
03095600,VANTAGE CAREER CENTER                   ,OH,45891-1378,Public       ,0,2,2,
03097000,MERCY COLLEGE OF OHIO                   ,OH,43604-1132,Private      ,25,139,164,
03100100,PARAMOUNT BEAUTY ACADEMY                ,OH,45662-4136,Proprietary  ,2,10,12,
03116200,DAYTON BARBER COLLEGE                   ,OH,45342-4196,Proprietary  ,8,17,25,
03116400,VANGUARD-SENTINELL VOC SCH DISTRICT     ,OH,43420-1197,Public       ,1,5,6,
03117000,ASHLAND COUNTY-W HOLMES CAREER CTR      ,OH,44805-0000,Public       ,0,4,4,
03319300,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,45414-2557,Proprietary  ,14,48,62,
03319301,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,45459-0000,Proprietary  ,6,18,24,
03425300,ROSEDALE BIBLE COLLEGE                  ,OH,43029-9501,Private      ,7,0,7,
03457300,ALLEGHENY WESLEYAN COLLEGE              ,OH,44460-9598,Private      ,5,10,15,
03475400,TRI-STATE BIBLE COLLEGE                 ,OH,45680-8402,Private      ,0,2,2,
03534400,AMERICAN INST OF ALTERNATIVE MEDICI     ,OH,43229-1113,Proprietary  ,12,142,154,
03583300,OHIO INSTITUTE OF ALLIED HEALTH         ,OH,45424-3646,Private      ,2,53,55,
03626300,BROWN AVEDA INSTITUTE                   ,OH,44060-6212,Proprietary  ,20,41,61,
03776400,ORION INSTITUTE                         ,OH,43551-3138,Proprietary  ,1,11,12,
03837300,AVEDA FREDRIC'S INSTITUTE               ,OH,45069-2794,Proprietary  ,39,57,96,
04038304,ATA COLLEGE - CINCINNATI                ,OH,45246-1616,Proprietary  ,18,103,121,
04068300,FOUR COUNTY CAREER CENTER               ,OH,43502-9541,Public       ,1,4,5,
04074300,HONDROS COLLEGE OF NURSING              ,OH,43081-3855,Proprietary  ,119,765,884,
04117300,DAYTON SCHOOL OF MEDICAL MASSAGE        ,OH,45429-1111,Proprietary  ,14,122,136,
04126000,PAUL MITCHELL THE SCHOOL CLEVELAND      ,OH,44087-3107,Proprietary  ,21,21,42,
04137800,AVEDA INSTITUTE COLUMBUS                ,OH,43201-2333,Proprietary  ,49,82,131,
04149100,PAUL MITCHELL THE SCHOOL CINCINNATI     ,OH,45241-1702,Proprietary  ,20,40,60,
04149101,PAUL MITCHELL THE SCHOOL CINCINNATI - TO,OH,43560-2539,Proprietary  ,9,17,26,
04153300,PAUL MITCHELL THE SCHOOL COLUMBUS       ,OH,43231-6038,Proprietary  ,27,52,79,
04166800,SUMMIT SALON ACADEMY                    ,OH,45551-0000,Proprietary  ,14,14,28,
04177300,OHIO MEDICAL CAREER COLLEGE             ,OH,45417-4094,Proprietary  ,8,97,105,
04185900,ELITE SCHOOL OF COSMETOLOGY             ,OH,44857-2714,Proprietary  ,14,38,52,
04189100,SALON INSTITUTE - TOLEDO CAMPUS         ,OH,43615-1731,Proprietary  ,12,25,37,
04192200,ATHENA CAREER ACADEMY                   ,OH,43615-6800,Proprietary  ,10,169,179,
04206700,ELITE WELDING ACADEMY                   ,OH,45246-1013,Proprietary  ,15,23,38,
04206703,ELITE WELDING ACADEMY -                 ,OH,45680-8849,Proprietary  ,5,1,6,
04220900,NATIONAL PERSONAL TRAINING INSTITUTE OF ,OH,43065-0000,Proprietary  ,0,2,2,
04224300,VALOR CHRISTIAN COLLEGE                 ,OH,43216-0800,Private      ,12,62,74,
04225700,CLEVELAND BARBER COLLEGE                ,OH,44124-0000,Proprietary  ,14,46,60,
04235000,FELBRY COLLEGE SCHOOL OF NURSING        ,OH,43231-2256,Proprietary  ,15,82,97,
04244300,ANTIOCH COLLEGE                         ,OH,45387-1683,Private      ,11,18,29,
04254900,CINCINNATI SCHOOL OF BARBERING & HAIR DE,OH,45239-5538,Proprietary  ,10,35,45,
04266100,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF C,OH,44906-1793,Proprietary  ,3,7,10,
04269000,GLOBAL TECH COLLEGE                     ,OH,43623-4234,Proprietary  ,3,25,28,
04277400,ELITE ACADEMY OF HAIR DESIGN            ,OH,43912-2513,Proprietary  ,5,6,11,
04286100,HAIR ACADEMY                            ,OH,45601-2667,Proprietary  ,2,5,7,
04289800,MERYMA'AT BARBER COLLEGE                ,OH,44111-2604,Proprietary  ,0,17,17,
04292800,MASON ANTHONY SCHOOL OF COSMETOLOGY ARTS,OH,43026-8252,Proprietary  ,6,14,20,
04293900,LAKEWOOD UNIVERSITY                     ,OH,44112-3044,Private      ,7,40,47,
04303000,ACADEMIA MEDICAL INSTITUTE              ,OH,43204-0000,Proprietary  ,18,86,104,
        ,INVALID SCHOOL CODE                     ,  ,00000-0000,,28,632,660,
00134500,ADAMS STATE UNIVERSITY                  ,CO,81102-2373,Public       ,82,388,470,
00134600,ARAPAHOE COMMUNITY COLLEGE              ,CO,80160-9002,Public       ,171,495,666,
00134700,COLORADO COLLEGE                        ,CO,80903-3294,Private      ,128,129,257,
00134800,COLORADO SCHOOL OF MINES                ,CO,80401-1887,Public       ,231,74,305,
00134900,UNIVERSITY OF NORTHERN COLORADO         ,CO,80639-0001,Public       ,256,298,554,
00135000,COLORADO STATE UNIVERSITY               ,CO,80523-0100,Public       ,"1,036",823,"1,859",
00135200,DENVER  SEMINARY                        ,CO,80120-2192,Private      ,0,40,40,
00135300,FORT LEWIS COLLEGE                      ,CO,81301-3999,Public       ,162,85,247,
00135400,ILIFF SCHOOL OF THEOLOGY                ,CO,80210-0000,Private      ,0,22,22,
00135500,LAMAR COMMUNITY COLLEGE                 ,CO,81052-3999,Public       ,14,27,41,
00135800,COLORADO MESA UNIVERSITY                ,CO,81501-3122,Public       ,307,305,612,
00135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE ,CO,81648-3598,Public       ,39,62,101,
00136000,METROPOLITAN STATE UNIVERSITY OF DENVER ,CO,80204-3362,Public       ,528,979,"1,507",
00136100,NORTHEASTERN JUNIOR COLLEGE             ,CO,80751-2399,Public       ,18,49,67,
00136200,OTERO JUNIOR COLLEGE                    ,CO,81050-3346,Public       ,37,55,92,
00136300,REGIS UNIVERSITY                        ,CO,80221-1099,Private      ,113,339,452,
00136500,COLORADO STATE UNIVERSITY-PUEBLO        ,CO,81001-4901,Public       ,164,266,430,
00136800,TRINIDAD STATE JR COLLEGE               ,CO,81082-2396,Public       ,40,127,167,
00137000,UNIVERSITY OF COLORADO-BOULDER          ,CO,80309-0077,Public       ,"1,307",576,"1,883",
00137100,UNIVERSITY OF DENVER                    ,CO,80208-2000,Private      ,311,622,933,
00137200,WESTERN COLORADO UNIVERSITY             ,CO,81231-0000,Public       ,96,55,151,
00450300,ALTIERUS CAREER COLLEGE                 ,CO,80916-3548,Private      ,3,16,19,
00450600,COLORADO MOUNTAIN COLLEGE               ,CO,81601-3307,Public       ,107,271,378,
00450700,ALTIERUS CAREER COLLEGE                 ,CO,80229-4339,Private      ,2,14,16,
00450800,UNIVERSITY OF COLORADO DENVER           ,CO,80204-2029,Public       ,484,896,"1,380",
00450900,UNIV OF COLORADO AT COLO SPRINGS        ,CO,80918-3735,Public       ,315,473,788,
00559600,EMILY GRIFFITH TECHNICAL COLLEGE        ,CO,80203-2197,Public       ,118,273,391,
00729700,SPARTAN COLLEGE OF AERONAUTICS AND TECHN,CO,80020-9988,Proprietary  ,28,47,75,
00758200,AIMS COMMUNITY COLLEGE                  ,CO,80632-0000,Public       ,189,388,577,
00764900,ROCKY MOUNTAIN COLG OF ART & DESIGN     ,CO,80214-0000,Proprietary  ,136,251,387,
00793300,FRONT RANGE COMMUNITY COLLEGE           ,CO,80031-2199,Public       ,487,"1,251","1,738",
00793806,LINCOLN COLLEGE OF TECHNOLOGY - DENVER  ,CO,80239-3006,Proprietary  ,163,172,335,
00887100,CONCORDE CAREER INSTITUTE               ,CO,80010-4314,Proprietary  ,79,240,319,
00889600,PIKES PEAK COMMUNITY COLLEGE            ,CO,80906-5498,Public       ,358,"1,098","1,456",
00940100,COLORADO CHRISTIAN UNIVERSITY           ,CO,80226-7449,Private      ,128,"1,015","1,143",
00954200,COMMUNITY COLLEGE OF DENVER             ,CO,80217-2026,Public       ,272,927,"1,199",
00954300,RED ROCKS COMMUNITY COLLEGE             ,CO,80228-1255,Public       ,213,701,914,
00998100,MORGAN COMMUNITY COLLEGE                ,CO,80701-4371,Public       ,16,99,115,
01014800,COLORADO TECHNICAL UNIVERSITY           ,CO,80907-3896,Proprietary  ,268,"4,768","5,036",
01014802,COLORADO TECHNICAL UNIVERSITY - DENVER B,CO,80014-3517,Proprietary  ,15,187,202,
01157200,COLORADO SCHOOL OF TRADES               ,CO,80215-2996,Proprietary  ,12,33,45,
01267000,BEL-REA INST OF ANIMAL TECH             ,CO,80247-3048,Proprietary  ,9,15,24,
01285000,INTERNATIONAL SALON AND SPA ACADEMY     ,CO,80918-3684,Proprietary  ,23,53,76,
01287500,PICKENS TECHNICAL COLLEGE               ,CO,80011-9307,Public       ,73,75,148,
01300700,NAZARENE BIBLE COLLEGE                  ,CO,80920-4275,Private      ,0,31,31,
02078900,ART INSTITUTE OF COLORADO (THE)         ,CO,80203-2172,Proprietary  ,16,48,64,
02116300,PUEBLO COMMUNITY COLLEGE                ,CO,81004-0000,Public       ,126,447,573,
02117500,NAROPA UNIVERSITY                       ,CO,80302-0000,Private      ,10,86,96,
02156200,TECHNICAL COLLEGE OF THE ROCKIES        ,CO,81416-0000,Public       ,19,23,42,
02165200,SALON PROFESSIONAL ACADEMY (THE)        ,CO,81501-5309,Proprietary  ,1,6,7,
02211901,CHEEKS INTERNATIONAL ACADEMY OF BEAUTY C,CO,80538-1685,Proprietary  ,4,12,16,
02253700,INTELLITEC COLLEGE                      ,CO,80909-0000,Proprietary  ,40,158,198,
02276900,COMMUNITY COLLEGE OF AURORA             ,CO,80011-9036,Public       ,135,461,596,
03006300,INST OF BUSINESS & MEDICAL CAREERS      ,CO,80525-3044,Proprietary  ,44,88,132,
03010622,VIRGINIA COLLEGE - ECOTECH INSTITUTE - A,CO,80012-4627,Proprietary  ,3,4,7,
03014900,PLATT COLLEGE                           ,CO,80014-0000,Proprietary  ,6,13,19,
03027400,AVALON INSTITUTE                        ,CO,80014-1193,Proprietary  ,26,55,81,
03066900,INTELLITEC COLLEGE                      ,CO,81506-3994,Proprietary  ,72,199,271,
03068201,OHIO MEDIA SCHOOL - COLORADO MEDIA SCHL ,CO,80214-4129,Proprietary  ,5,35,40,
03306300,MONTESSORI EDUCATION CNTR OF THE ROCKIES,CO,80205-4972,Private      ,2,5,7,
03584400,COLORADO SCHOOL OF HEALING ARTS         ,CO,80226-4332,Proprietary  ,9,34,43,
03670300,TIGI HAIRDRESSING ACADEMY LEGACY        ,CO,80918-4001,Proprietary  ,17,33,50,
03686300,COLORADO CHINESE MEDICINE UNIVERSITY    ,CO,80206-2127,Proprietary  ,6,29,35,
03776300,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ART,CO,80305-5961,Proprietary  ,255,"1,913","2,168",
04093300,ACADEMY OF NATURAL THERAPY              ,CO,80631-3425,Proprietary  ,6,16,22,
04100400,TAFT UNIVERSITY SYSTEM (THE)            ,CO,80227-5172,Proprietary  ,1,24,25,
04121200,INSTITUTE OF TAOIST EDUCATION AND ACUPUN,CO,80027-1028,Private      ,0,3,3,
04125100,MONTESSORI CASA INTERNATIONAL           ,CO,80111-5263,Private      ,0,0,0,
04148300,DENVER COLLEGE OF NURSING               ,CO,80202-1213,Proprietary  ,33,169,202,
04167100,AVEDA INSTITUTE DENVER                  ,CO,80204-0000,Proprietary  ,37,65,102,
04170200,PAUL MITCHELL THE SCHOOL COLORADO SPRING,CO,80903-0000,Proprietary  ,25,55,80,
04172500,ROLF INSTITUTE OF STRUCTURAL INTEGRATION,CO,80301-0000,Private      ,0,15,15,
04173800,SALON PROFESSIONAL ACADEMY (THE)        ,CO,80918-2932,Proprietary  ,18,40,58,
04177100,PIMA MEDICAL INSTITUTE                  ,CO,80012-3690,Proprietary  ,89,139,228,
04179700,UNITED BEAUTY COLLEGE                   ,CO,80219-2936,Proprietary  ,3,22,25,
04183700,HEALING ARTS INSTITUTE                  ,CO,80525-3479,Proprietary  ,3,16,19,
04184900,COLLEGE OF INTERNATIONAL ESTHETICS      ,CO,80002-3754,Proprietary  ,1,4,5,
04185000,COLORADO ACADEMY OF VETERINARY TECHNOLOG,CO,80906-4944,Proprietary  ,6,18,24,
04195300,ELEVATE SALON INSTITUTE                 ,CO,80031-6458,Proprietary  ,16,20,36,
04208700,COLORADO STATE UNIVERSITY - GLOBAL CAMPU,CO,80111-0000,Public       ,94,"1,269","1,363",
04218900,ROCKY VISTA UNIVERSITY COLLEGE OF OSTEOP,CO,80134-9498,Proprietary  ,1,16,17,
04221400,PAUL MITCHELL THE SCHOOL DENVER         ,CO,80226-7395,Proprietary  ,17,31,48,
04271000,STACEY JAMES INSTITUTE                  ,CO,80134-3358,Proprietary  ,20,18,38,
04285700,APEX COLLEGE OF VETERINARY TECHNOLOGY   ,CO,80903-3737,Proprietary  ,2,13,15,
04285900,TUANA EUROPEAN BEAUTY ACADEMY           ,CO,80524-3302,Proprietary  ,6,9,15,
04289700,UNITED COLLEGE OF HEALTH AND BEAUTY     ,CO,80113-4634,Proprietary  ,0,0,0,
04299100,NATIONAL INSTITUTE FOR MEDICAL ASSISTANT,CO,80204-1597,Private      ,6,29,35,
00267811,BRYANT & STRATTON COLLEGE - VIRGINIA BEA,VA,23462-4417,Private      ,39,343,382,
00370200,AVERETT UNIVERSITY                      ,VA,24541-3692,Private      ,32,141,173,
00370300,BLUEFIELD COLLEGE                       ,VA,24605-1799,Private      ,27,56,83,
00370400,BRIDGEWATER COLLEGE                     ,VA,22812-1599,Private      ,62,29,91,
00370500,COLLEGE OF WILLIAM & MARY               ,VA,23187-8795,Public       ,375,203,578,
00370600,CHRISTOPHER NEWPORT UNIVERSITY          ,VA,23606-3072,Public       ,216,66,282,
00370700,RICHARD BLAND COLLEGE                   ,VA,23805-7100,Public       ,35,45,80,
00370800,EASTERN MENNONITE UNIVERSITY            ,VA,22802-2462,Private      ,31,25,56,
00370900,EMORY & HENRY COLLEGE                   ,VA,24327-0010,Private      ,47,24,71,
00371100,FERRUM COLLEGE                          ,VA,24088-2612,Private      ,31,22,53,
00371200,TIDEWATER COMMUNITY COLLEGE             ,VA,23510-1910,Public       ,545,"1,636","2,181",
00371300,HAMPDEN-SYDNEY COLLEGE                  ,VA,23943-0128,Private      ,25,1,26,
00371400,HAMPTON UNIVERSITY                      ,VA,23668-0099,Private      ,438,232,670,
00371500,HOLLINS UNIVERSITY                      ,VA,24020-0000,Private      ,33,24,57,
00371900,LONGWOOD UNIVERSITY                     ,VA,23909-1899,Public       ,133,93,226,
00372000,UNIVERSITY OF LYNCHBURG                 ,VA,24501-3199,Private      ,63,92,155,
00372100,JAMES MADISON UNIVERSITY                ,VA,22807-3780,Public       ,929,203,"1,132",
00372300,MARY BALDWIN COLLEGE                    ,VA,24401-3610,Private      ,53,98,151,
00372400,MARYMOUNT UNIVERSITY                    ,VA,22207-4224,Private      ,100,143,243,
00372600,AMERICAN NATIONAL UNIVERSITY            ,VA,24153-4524,Proprietary  ,5,155,160,
00372700,NORTHERN VA CMTY CLG                    ,VA,22003-3743,Public       ,"1,002","2,038","3,040",
00372800,OLD DOMINION UNIVERSITY                 ,VA,23529-0052,Public       ,642,983,"1,625",
00373200,RADFORD UNIVERSITY                      ,VA,24142-6905,Public       ,244,190,434,
00373300,RANDOLPH-MACON COLLEGE                  ,VA,23005-5505,Private      ,114,26,140,
00373400,RANDOLPH COLLEGE                        ,VA,24503-1526,Private      ,36,24,60,
00373500,VIRGINIA COMMONWEALTH UNIVERSITY        ,VA,23284-9004,Public       ,911,644,"1,555",
00373600,ROANOKE COLLEGE                         ,VA,24153-3794,Private      ,64,25,89,
00373700,SHENANDOAH UNIVERSITY                   ,VA,22601-5195,Private      ,92,102,194,
00373800,SOUTHERN VIRGINIA UNIVERSITY            ,VA,24416-3038,Private      ,73,32,105,
00374200,SWEET BRIAR COLLEGE                     ,VA,24595-9998,Private      ,15,7,22,
00374300,UNION PRESBYTERIAN SEMINARY             ,VA,23227-0000,Private      ,1,4,5,
00374400,UNIVERSITY OF RICHMOND                  ,VA,23173-0001,Private      ,197,116,313,
00374500,UNIVERSITY OF VIRGINIA - SFS            ,VA,22903-0000,Public       ,941,328,"1,269",
00374600,UNIVERSITY OF MARY WASHINGTON           ,VA,22401-5358,Public       ,141,91,232,
00374700,UNIV OF VIRGINIA'S COLLEGE AT WISE      ,VA,24293-4412,Public       ,34,35,69,
00374800,EASTERN SHORE COMMUNITY COLLEGE         ,VA,23410-3001,Public       ,19,52,71,
00374900,GEORGE MASON UNIVERSITY                 ,VA,22030-4444,Public       ,"1,044",961,"2,005",
00375100,PATRICK HENRY COMMUNITY COLLEGE         ,VA,24112-5311,Public       ,49,127,176,
00375300,VIRGINIA MILITARY INSTITUTE             ,VA,24450-2138,Public       ,44,16,60,
00375400,VIRGINIA POLYTECH INST & STATE UNIV     ,VA,24061-2000,Public       ,"1,231",271,"1,502",
00375800,DANVILLE COMMUNITY COLLEGE              ,VA,24541-4004,Public       ,49,175,224,
00375900,J. SARGEANT REYNOLDS COMMUNITY CLG      ,VA,23285-0000,Public       ,233,714,947,
00376000,VIRGINIA WESTERN CMTY COLLEGE           ,VA,24038-0000,Public       ,133,331,464,
00376100,WYTHEVILLE COMMUNITY COLLEGE            ,VA,24382-3308,Public       ,55,125,180,
00376200,VIRGINIA UNIVERSITY OF LYNCHBURG        ,VA,24501-6400,Private      ,14,118,132,
00376400,VIRGINIA STATE UNIVERSITY               ,VA,23806-0001,Public       ,360,232,592,
00376500,NORFOLK STATE UNIVERSITY                ,VA,23504-8000,Public       ,369,317,686,
00376600,VIRGINIA UNION UNIVERSITY               ,VA,23220-1711,Private      ,97,177,274,
00376700,VIRGINIA WESLEYAN UNIVERSITY            ,VA,23455-0000,Private      ,42,52,94,
00376800,WASHINGTON & LEE UNIVERSITY             ,VA,24450-0303,Private      ,62,9,71,
00400400,BRIGHTPOINT COMMUNITY COLLEGE           ,VA,23831-5316,Public       ,191,476,667,
