OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00269700,QUEENSBOROUGH COMMUNITY COLLEGE         ,NY,11364-1497,Public       ,"2,450","1,241","3,691",
00269800,CUNY THE COLLEGE OF STATEN ISLAND       ,NY,10314-6600,Public       ,"2,282",914,"3,196",
00269900,CLARKSON UNIVERSITY                     ,NY,13699-5615,Private      ,603,140,743,
00270000,COLGATE ROCHESTER CROZER DIVINITY S     ,NY,14620-0000,Private      ,1,10,11,
00270100,COLGATE UNIVERSITY                      ,NY,13346-1386,Private      ,187,28,215,
00270300,COLLEGE OF MOUNT SAINT VINCENT          ,NY,10471-1093,Private      ,661,494,"1,155",
00270400,COLLEGE OF NEW ROCHELLE (THE)           ,NY,10805-2339,Private      ,15,36,51,
00270500,COLLEGE OF SAINT ROSE                   ,NY,12203-1490,Private      ,372,327,699,
00270700,COLUMBIA UNIVERSITY IN THE CITY OF NEW Y,NY,10027-0000,Private      ,"1,364","3,245","4,609",
00270800,BARNARD COLLEGE-COLUMBIA UNIV           ,NY,10027-6598,Private      ,439,104,543,
00270900,CONCORDIA COLLEGE                       ,NY,10708-1998,Private      ,2,12,14,
00271000,COOPER UNION                            ,NY,10003-7120,Private      ,94,38,132,
00271100,CORNELL UNIVERSITY                      ,NY,14853-2801,Private      ,"1,487","1,200","2,687",
00271101,WEILL CORNELL MEDICAL COLLEGE AND GRADUA,NY,10021-0000,Private      ,11,151,162,
00271200,D'YOUVILLE COLLEGE                      ,NY,14201-1084,Private      ,331,504,835,
00271300,DOMINICAN COLLEGE                       ,NY,10962-1299,Private      ,274,142,416,
00271800,ELMIRA COLLEGE                          ,NY,14901-2099,Private      ,183,46,229,
00272200,FORDHAM UNIVERSITY                      ,NY,10458-5157,Private      ,"2,641","1,637","4,278",
00272600,GENERAL THEOLOGICAL SEMINARY OF THE EPIS,NY,10011-2981,Private      ,0,0,0,
00272800,HAMILTON COLLEGE                        ,NY,13323-1218,Private      ,112,23,135,
00272900,HARTWICK COLLEGE                        ,NY,13820-4020,Private      ,280,34,314,
00273100,HOBART & WILLIAM SMITH COLLEGES         ,NY,14456-3397,Private      ,401,45,446,
00273200,HOFSTRA UNIVERSITY                      ,NY,11549-1010,Private      ,"1,660","1,223","2,883",
00273400,HOUGHTON COLLEGE                        ,NY,14744-0128,Private      ,173,38,211,
00273500,HILBERT COLLEGE                         ,NY,14075-1597,Private      ,268,53,321,
00273700,IONA COLLEGE                            ,NY,10801-1890,Private      ,705,244,949,
00273900,ITHACA COLLEGE                          ,NY,14850-7130,Private      ,761,169,930,
00274000,JEWISH THEOLOGICAL SEMINARY OF AMER     ,NY,10027-4649,Private      ,11,6,17,
00274200,THE JUILLIARD SCHOOL                    ,NY,10023-6588,Private      ,216,119,335,
00274400,KEUKA COLLEGE                           ,NY,14478-0000,Private      ,246,247,493,
00274800,LEMOYNE COLLEGE                         ,NY,13214-1399,Private      ,524,284,808,
00274900,NEW YORK COLLEGE OF PODIATRIC MED       ,NY,10035-1940,Private      ,3,161,164,
00275100,LONG ISLAND UNIVERSITY                  ,NY,11548-1326,Private      ,"1,325","1,811","3,136",
00275800,MANHATTAN COLLEGE                       ,NY,10471-4098,Private      ,826,229,"1,055",
00275900,MANHATTAN SCHOOL OF MUSIC               ,NY,10027-4689,Private      ,176,99,275,
00276000,MANHATTANVILLE COLLEGE                  ,NY,10577-2132,Private      ,352,282,634,
00276300,MARIA COLLEGE                           ,NY,12208-1798,Private      ,85,282,367,
00276500,MARIST COLLEGE                          ,NY,12601-1387,Private      ,742,241,983,
00276900,MARYMOUNT MANHATTAN COLLEGE             ,NY,10021-4597,Private      ,467,60,527,
00277200,MERCY COLLEGE                           ,NY,10522-1189,Private      ,967,"1,188","2,155",
00277500,MOLLOY COLLEGE                          ,NY,11570-1100,Private      ,453,468,921,
00277700,MEDAILLE COLLEGE                        ,NY,14214-2695,Private      ,154,142,296,
00277800,MOUNT SAINT MARY COLLEGE                ,NY,12550-3494,Private      ,276,198,474,
00277900,NAZARETH COLLEGE OF ROCHESTER           ,NY,14618-3790,Private      ,474,253,727,
00278200,NEW YORK INSTITUTE OF TECHNOLOGY        ,NY,11568-8000,Private      ,887,500,"1,387",
00278202,NY INSTITUTE OF TECHNOLOGY-OSTEOPATHIC M,NY,11568-0000,Private      ,5,484,489,
00278300,NEW YORK LAW SCHOOL                     ,NY,10013-0000,Private      ,23,415,438,
00278400,NEW YORK MEDICAL COLLEGE                ,NY,10595-0000,Private      ,11,592,603,
00278500,NEW YORK UNIVERSITY                     ,NY,10012-1091,Private      ,"4,180","5,039","9,219",
00278800,NIAGARA UNIVERSITY                      ,NY,14109-2010,Private      ,559,373,932,
00279000,NYACK COLLEGE                           ,NY,10004-1014,Private      ,90,244,334,
00279100,PACE UNIVERSITY - NEW YORK              ,NY,10038-1598,Private      ,"1,223",754,"1,977",
00279101,PACE UNIVERSITY-PLEASANTVILLE           ,NY,10570-0000,Private      ,399,315,714,
00279102,PACE UNIVERSITY - WHITE PLAINS          ,NY,10603-0000,Private      ,47,290,337,
00279500,PAUL SMITHS CLG OF ARTS & SCIENCES      ,NY,12970-0000,Private      ,145,24,169,
00279800,PRATT INSTITUTE                         ,NY,11205-3899,Private      ,612,297,909,
00280300,RENSSELAER POLYTECHNIC INSTITUTE        ,NY,12180-3590,Private      ,873,106,979,
00280500,ROBERTS WESLEYAN COLLEGE                ,NY,14624-1997,Private      ,248,311,559,
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY       ,NY,14623-5608,Private      ,"2,022",536,"2,558",
00280700,ROCKEFELLER UNIVERSITY                  ,NY,10021-0000,Private      ,5,12,17,
00280800,DAEMEN COLLEGE                          ,NY,14226-3592,Private      ,526,259,785,
00281000,RUSSELL SAGE COLLEGE                    ,NY,12180-4199,Private      ,323,399,722,
00281200,TROCAIRE COLLEGE                        ,NY,14220-2094,Private      ,165,437,602,
00281300,SARAH LAWRENCE COLLEGE                  ,NY,10708-5999,Private      ,109,57,166,
00281400,SKIDMORE COLLEGE                        ,NY,12866-1632,Private      ,104,24,128,
00281500,ST BERNARDS SCH THEOLOGY & MINISTRY     ,NY,14618-3822,Private      ,0,15,15,
00281600,SIENA COLLEGE                           ,NY,12211-1462,Private      ,916,73,989,
00281700,ST BONAVENTURE UNIVERSITY               ,NY,14778-2284,Private      ,413,236,649,
00282000,ST FRANCIS COLLEGE                      ,NY,11201-4398,Private      ,450,154,604,
00282100,ST JOHN FISHER COLLEGE                  ,NY,14618-3597,Private      ,542,428,970,
00282200,CHRIST THE KING SEMINARY                ,NY,14052-0607,Private      ,0,1,1,
00282300,ST JOHN'S UNIVERSITY                    ,NY,11439-1343,Private      ,"2,256","1,115","3,371",
00282500,ST. JOSEPH'S UNIVERSITY NEW YORK        ,NY,11205-3688,Private      ,316,196,512,
00282501,ST. JOSEPH'S UNIVERSITY NEW YORK - LI CA,NY,11772-2399,Private      ,646,412,"1,058",
00282900,ST LAWRENCE UNIVERSITY                  ,NY,13617-1455,Private      ,238,33,271,
00283200,ST THOMAS AQUINAS COLLEGE               ,NY,10976-1050,Private      ,397,62,459,
00283300,ST VLADIMIR ORTHODOX THEOL SEM          ,NY,10707-0000,Private      ,0,9,9,
00283400,EXCELSIOR COLLEGE                       ,NY,12203-5159,Private      ,119,"2,048","2,167",
00283500,SUNY AT ALBANY                          ,NY,12222-0001,Public       ,"2,826","1,084","3,910",
00283600,BINGHAMTON UNIVERSITY (SUNY)            ,NY,13902-6000,Public       ,"2,579",822,"3,401",
00283700,SUNY AT BUFFALO                         ,NY,14260-0001,Public       ,"3,654","2,401","6,055",
00283800,SUNY AT STONY BROOK                     ,NY,11794-0701,Public       ,"3,135","2,079","5,214",
00283900,SUNY-DOWNSTATE MEDICAL CENTER           ,NY,11203-2098,Public       ,48,777,825,
00284000,SUNY UPSTATE MEDICAL UNIVERSITY         ,NY,13210-2375,Public       ,56,264,320,
00284100,STATE UNIVERSITY OF NY COLL AT BROCKPORT,NY,14420-2914,Public       ,"1,268",706,"1,974",
00284200,BUFFALO STATE COLLEGE - SUNY            ,NY,14222-1095,Public       ,"1,946",844,"2,790",
00284300,SUNY COLLEGE-CORTLAND                   ,NY,13045-0900,Public       ,"1,539",369,"1,908",
00284400,SUNY AT FREDONIA                        ,NY,14063-1145,Public       ,648,182,830,
00284500,SUNY GENESEO                            ,NY,14454-1401,Public       ,432,86,518,
00284600,SUNY COLLEGE-NEW PALTZ                  ,NY,12561-2499,Public       ,"1,385",507,"1,892",
00284700,SUNY COLLEGE-ONEONTA                    ,NY,13820-4015,Public       ,"1,156",224,"1,380",
00284800,SUNY OSWEGO                             ,NY,13126-3599,Public       ,"1,530",570,"2,100",
00284900,SUNY COLLEGE AT PLATTSBURGH             ,NY,12901-2681,Public       ,946,382,"1,328",
00285000,SUNY COLLEGE-POTSDAM                    ,NY,13676-2294,Public       ,592,279,871,
00285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND ,NY,13210-2778,Public       ,308,101,409,
00285300,SUNY MARITIME COLLEGE                   ,NY,10465-4198,Public       ,290,68,358,
00285400,SUNY COLLEGE OF TECHNOLOGY-ALFRED       ,NY,14802-9951,Public       ,"1,052",268,"1,320",
00285500,SUNY CANTON COLG OF TECHNOLOGY          ,NY,13617-1098,Public       ,595,488,"1,083",
00285600,SUNY AG & TECH COLLEGE-COBLESKILL       ,NY,12043-9986,Public       ,552,115,667,
00285700,SUNY COLLEGE OF TECHNOLOGY AT DELHI     ,NY,13753-1190,Public       ,764,251,"1,015",
00285800,SUNY FARMINGDALE                        ,NY,11735-1021,Public       ,"1,897",636,"2,533",
00285900,SUNY COLLEGE OF AG & TECH AT MORRISVILLE,NY,13408-0901,Public       ,708,166,874,
00286000,ADIRONDACK COMMUNITY COLLEGE            ,NY,12804-1445,Public       ,396,280,676,
00286100,CAYUGA COMMUNITY COLLEGE                ,NY,13021-3099,Public       ,236,236,472,
00286200,SUNY BROOME COMMUNITY COLLEGE           ,NY,13902-0000,Public       ,666,479,"1,145",
00286300,CORNING COMMUNITY COLLEGE               ,NY,14830-3297,Public       ,297,247,544,
00286400,DUTCHESS COMMUNITY COLLEGE              ,NY,12601-1595,Public       ,678,376,"1,054",
00286600,FASHION INSTITUTE OF TECHNOLOGY         ,NY,10001-5992,Public       ,"1,256",440,"1,696",
00286700,SUNY FULTON MONTGOMERY COMM CLG         ,NY,12095-3790,Public       ,211,138,349,
00286800,HUDSON VALLEY COMMUNITY COLLEGE         ,NY,12180-6096,Public       ,"1,373",831,"2,204",
00286900,JAMESTOWN COMMUNITY COLLEGE             ,NY,14702-0020,Public       ,359,312,671,
00287000,JEFFERSON COMMUNITY COLLEGE             ,NY,13601-1897,Public       ,263,261,524,
00287100,"SUNY, MOHAWK VALLEY COMMUNITY CLG       ",NY,13501-5394,Public       ,627,444,"1,071",
00287200,MONROE COMMUNITY COLLEGE                ,NY,14623-5780,Public       ,"1,525","1,435","2,960",
00287300,NASSAU COMMUNITY COLLEGE                ,NY,11530-6793,Public       ,"1,708","1,207","2,915",
00287400,NIAGARA COUNTY COMMUNITY COLLEGE        ,NY,14132-9460,Public       ,581,481,"1,062",
00287500,ONONDAGA COMMUNITY COLLEGE              ,NY,13215-4585,Public       ,996,585,"1,581",
00287600,ORANGE COUNTY COMMUNITY COLLEGE         ,NY,10940-6441,Public       ,716,582,"1,298",
00287700,ROCKLAND COMMUNITY COLLEGE              ,NY,10901-3611,Public       ,581,407,988,
00287800,SUFFOLK COMMUNITY COLLEGE               ,NY,11784-2899,Public       ,"1,379",654,"2,033",
00287801,SUFFOLK COMMUNITY CLG-W. CAMPUS         ,NY,11717-0000,Public       ,910,575,"1,485",
00287803,SUFFOLK COMMUNITY CLG-EASTRN CAMPUS     ,NY,11901-0000,Public       ,374,191,565,
00287900,SULLIVAN COUNTY COMMUNITY COLLEGE       ,NY,12759-5151,Public       ,190,119,309,
00288000,ULSTER COUNTY COMMUNITY COLLEGE         ,NY,12484-0557,Public       ,209,176,385,
00288100,SUNY WESTCHESTER COMMUNITY COLLEGE      ,NY,10595-1698,Public       ,"1,159",823,"1,982",
00288200,SYRACUSE UNIVERSITY                     ,NY,13244-2130,Private      ,"1,639","1,662","3,301",
00288300,UTICA COLLEGE- UTICA                    ,NY,13502-4892,Private      ,646,631,"1,277",
00288500,ALBANY COLLEGE OF PHARMACY AND HEALTH SC,NY,12208-3492,Private      ,107,124,231,
00288600,ALBANY LAW SCHOOL                       ,NY,12208-0000,Private      ,19,261,280,
00288700,ALBANY MEDICAL COLLEGE                  ,NY,12208-0000,Private      ,34,135,169,
00288900,UNION COLLEGE                           ,NY,12308-2311,Private      ,366,34,400,
00289000,UNION THEOLOGICAL SEMINARY              ,NY,10027-0000,Private      ,0,65,65,
00289200,UNITED STATES MERCHANT MARINE ACADEMY   ,NY,11024-1634,Public       ,57,14,71,
00289400,UNIVERSITY OF ROCHESTER                 ,NY,14627-9000,Private      ,268,358,626,
00289401,EASTMAN SCH OF MUSIC/UNIV ROCHESTER     ,NY,14604-0000,Private      ,46,57,103,
00289402,UNIV OF ROCHESTER SCHL OF MEDICINE      ,NY,14642-0000,Private      ,6,175,181,
00289500,VASSAR COLLEGE                          ,NY,12604-0008,Private      ,456,55,511,
00289600,VILLA MARIA COLLEGE-BUFFALO             ,NY,14225-3999,Private      ,172,72,244,
00289900,WAGNER COLLEGE                          ,NY,10301-4495,Private      ,329,111,440,
00290000,WEBB INSTITUTE                          ,NY,11542-1398,Private      ,3,2,5,
00290100,WELLS COLLEGE                           ,NY,13026-0500,Private      ,145,17,162,
00290300,YESHIVA UNIVERSITY                      ,NY,10033-3201,Private      ,508,724,"1,232",
00290302,YESHIVA UNIVERSITY - BRONX CAMPUS       ,NY,10461-1975,Private      ,19,62,81,
00397400,MESIVTHA TIFERETH JERUSALEM OF AMER     ,NY,10002-6382,Private      ,11,0,11,
00397600,RABBINICAL ACAD MESIVTA RABBI CHAIM     ,NY,11230-4715,Private      ,5,1,6,
00397800,RABBINICAL SEMINARY OF AMERICA          ,NY,11375-0000,Private      ,20,3,23,
00397900,COLUMBIA UNIV TEACHERS COLLEGE          ,NY,10027-0000,Private      ,16,663,679,
00405400,HEBREW UNION COL-JEWISH INST OF REL     ,NY,10012-0000,Private      ,2,16,18,
00475900,"CUNY, YORK COLLEGE                      ",NY,11451-0001,Public       ,"1,458",927,"2,385",
00476500,CUNY GRADUATE SCH & UNIV CTR            ,NY,10016-4309,Public       ,135,"1,498","1,633",
00477600,CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ ,NY,11213-3619,Private      ,77,2,79,
00478800,HERKIMER COUNTY COMMUNITY COLLEGE       ,NY,13350-1598,Public       ,246,207,453,
00479800,MIRRER YESHIVA CENTRAL INST             ,NY,11223-2010,Private      ,0,11,11,
00479900,MONROE COLLEGE                          ,NY,10468-4305,Proprietary  ,832,"1,249","2,081",
00520800,THE COLLEGE OF WESTCHESTER              ,NY,10602-0000,Proprietary  ,129,177,306,
00587700,ROBERT J HOCHSTIM SCHOOL OF RADIOG      ,NY,11572-1151,Private      ,0,0,0,
00643501,ARNOT OGDEN MEDICAL CENTER              ,NY,14905-1676,Private      ,7,23,30,
00643800,PHILLIPS SCHOOL OF NURSING AT MOUNT SINA,NY,10001-6354,Private      ,31,102,133,
00644300,COCHRAN SCH NSG-ST JOHN RVSDE HOSP      ,NY,10701-1399,Private      ,9,65,74,
00644500,POMEROY COLLEGE OF NURSING AT CROUSE    ,NY,13210-0000,Private      ,22,67,89,
00644800,BELANGER SCHOOL OF NURSING              ,NY,12304-1009,Private      ,20,29,49,
00646100,SAINT ELIZABETH MEDICAL CENTER          ,NY,13501-2998,Private      ,36,47,83,
00646700,SAINT JOSEPH'S COLLEGE OF NURSING       ,NY,13203-1806,Private      ,51,54,105,
00678200,GENESEE COMMUNITY COLLEGE               ,NY,14020-9704,Public       ,372,321,693,
00678500,SCHENECTADY COUNTY COMMUNITY CLG        ,NY,12305-2294,Public       ,294,264,558,
00678700,CLINTON COMMUNITY COLLEGE               ,NY,12901-5690,Public       ,92,92,184,
00678800,TOMPKINS CORTLAND COMMUNITY COLLEGE     ,NY,13053-0139,Public       ,285,287,572,
00678900,COLUMBIA-GREENE COMMUNITY COLLEGE       ,NY,12534-9543,Public       ,125,154,279,
00679100,SUNY AT PURCHASE                        ,NY,10577-1400,Public       ,816,180,996,
00702200,CUNY-LEHMAN COLLEGE                     ,NY,10468-1589,Public       ,"2,587","2,524","5,111",
00702600,MOUNT SINAI SCHOOL OF MEDICINE          ,NY,10029-0000,Private      ,13,330,343,
00710900,SUNY COLLEGE-OLD WESTBURY               ,NY,11568-0210,Public       ,962,470,"1,432",
00711100,NORTH COUNTRY COMMUNITY COLLEGE         ,NY,12983-2046,Public       ,127,120,247,
00726400,MESIFTA TORAH VODAATH RABBINCAL SEM     ,NY,11218-5209,Private      ,4,2,6,
00727300,CUNY-BERNARD BARUCH COLLEGE             ,NY,10010-5518,Public       ,"2,938","1,614","4,552",
00730400,CULINARY INSTITUTE OF AMERICA           ,NY,12538-1499,Private      ,752,321,"1,073",
00737500,ISLAND DRAFTING & TECHNICAL INST        ,NY,11701-2704,Proprietary  ,2,5,7,
00738700,LONG ISLAND BEAUTY SCHOOL               ,NY,11788-4346,Proprietary  ,16,30,46,
00738800,LONG ISLAND BEAUTY SCHOOL               ,NY,11550-3704,Proprietary  ,8,29,37,
00739400,BERKELEY COLLEGE                        ,NY,10017-0000,Proprietary  ,193,502,695,
00740100,MANDL SCHOOL                            ,NY,10019-5516,Proprietary  ,53,167,220,
00746500,AMERICAN ACADEMY OF DRAMATIC ARTS       ,NY,10016-7089,Private      ,100,72,172,
00746600,LIM COLLEGE                             ,NY,10022-0000,Proprietary  ,216,118,334,
00746800,SCHOOL OF VISUAL ARTS                   ,NY,10010-3994,Proprietary  ,274,123,397,
00751800,APEX TECHNICAL SCHOOL                   ,NY,11101-4602,Proprietary  ,223,274,497,
00752200,CONTINENTAL SCH OF BEAUTY CULTURE       ,NY,14623-3231,Proprietary  ,61,110,171,
00752205,CONTINENTAL SCHOOL OF BEAUTY CULTURE - M,NY,13211-1003,Proprietary  ,8,7,15,
00753200,FINGER LAKES COMMUNITY COLLEGE          ,NY,14424-8395,Public       ,637,595,"1,232",
00757200,AMERICAN MUSICAL AND DRAMATIC ACAD      ,NY,10023-2106,Private      ,432,91,523,
00757300,EMPIRE BEAUTY SCHOOL                    ,NY,11103-4028,Proprietary  ,128,219,347,
00793809,LINCOLN TECHNICAL INSTITUTE - WHITESTONE,NY,11357-6092,Proprietary  ,170,139,309,
00818900,CONTINENTAL SCHOOL OF BEAUTY CULTURE - B,NY,14224-3402,Proprietary  ,23,32,55,
00843700,CHAMPLAIN VALLEY - TEC/PRN              ,NY,12901-0000,Public       ,6,8,14,
00849500,JAMESTOWN BUSINESS COLLEGE              ,NY,14702-0429,Proprietary  ,50,33,83,
00861100,HOSTOS COMMUNITY COLLEGE OF THE CITY UNI,NY,10451-2946,Public       ,"1,597","1,477","3,074",
00861400,RABBINICAL CLG BOBOVER YESHIVA BNEI     ,NY,11219-3293,Private      ,3,2,5,
00878800,STATE UNIVERSITY OF NEW YORK STUDENT LOA,NY,12246-0000,Public       ,22,29,51,
00902900,NEIGHBORHOOD PLAYHOUSE                  ,NY,10022-5017,Private      ,6,19,25,
00924800,SAMARITAN HOSPITAL SCH NURSING          ,NY,12180-2475,Private      ,20,52,72,
00928300,MIDWAY PARIS BEAUTY SCHOOL              ,NY,11385-3453,Proprietary  ,0,1,1,
00928400,BRITTANY BEAUTY SCHOOL                  ,NY,11756-1345,Proprietary  ,19,48,67,
00933500,MESIVTA EASTERN PKWY RABBINICAL CLG     ,NY,11218-5559,Private      ,3,1,4,
00947900,SAINT VINCENTS CMC SI NURSING SCHOOL    ,NY,10304-3850,Proprietary  ,52,136,188,
00976900,METROPOLITAN COLLEGE OF NEW YORK        ,NY,10006-1735,Private      ,35,354,389,
00992900,SUNY COLLEGE OF OPTOMETRY               ,NY,10036-8003,Public       ,6,149,155,
01005100,LA GUARDIA CMTY COLLEGE - CUNY          ,NY,11101-3083,Public       ,"2,582","1,698","4,280",
01005200,JEFFERSON-LEWIS BOCES PRAC NRSGPRG      ,NY,13601-9509,Public       ,4,15,19,
01009700,CUNY-MEDGAR W EVERS COLLEGE             ,NY,11225-2010,Public       ,"1,231",942,"2,173",
01014200,TOURO COLLEGE                           ,NY,10010-0000,Private      ,825,"3,020","3,845",
01014700,WESTERN SUFFOLK BOCES                   ,NY,11768-3499,Public       ,46,70,116,
01015300,HELENE FULD COL OF NRSNG/N GEN HOSP     ,NY,10035-0000,Private      ,20,250,270,
01028600,EMPIRE STATE COLLEGE                    ,NY,12866-4391,Public       ,328,"2,399","2,727",
01037800,RABBINICAL COLLEGE OF LONG ISLAND       ,NY,11561-3244,Private      ,62,0,62,
01054900,KEHILATH YAKOV RABBINICAL SEMINARY      ,NY,10562-1001,Private      ,0,1,1,
01055100,NEW YORK SCH MED & DENTAL ASSISTANT     ,NY,11101-2327,Proprietary  ,40,55,95,
01068400,ERIE COMMUNITY COLLEGE-ALL CAMPUSES     ,NY,14203-2698,Public       ,"1,113",944,"2,057",
01081300,AMERICAN ACAD MCALLISTER INST           ,NY,10019-3604,Private      ,18,81,99,
01118900,UNITED TALMUDICAL SEMINARY              ,NY,11211-7984,Private      ,0,2,2,
01119200,BETH HAMEDRASH SHAAREI YOSHER INST      ,NY,11204-1052,Private      ,0,1,1,
01161400,CHAMPLAIN VALLEY HOSP SCH RAD TECH      ,NY,12901-1490,Private      ,5,2,7,
01161700,CENTER FOR ALLIED HEALTH EDUCATION      ,NY,11229-9023,Proprietary  ,68,260,328,
01167700,MEMORIAL SLOAN KETTERING CANCER CTR     ,NY,10021-6094,Private      ,1,12,13,
01167800,SUNY POLYTECHNIC INSTITUTE              ,NY,13502-1311,Public       ,489,336,825,
01182100,YESHIVATH ZICHRON MOSHE                 ,NY,12779-0580,Private      ,0,0,0,
01183000,BERK TRADE AND BUSINESS SCHOOL          ,NY,11101-0000,Proprietary  ,22,25,47,
01185900,WORD OF LIFE BIBLE INSTITUTE            ,NY,12860-0129,Private      ,159,14,173,
01186000,MERCY HOSPITAL SCHOOL OF RADIOGRAPHY    ,NY,11570-1098,Private      ,1,8,9,
01192100,WESTCHESTER SCH OF BEAUTY CULTURE       ,NY,10550-2295,Proprietary  ,8,17,25,
01198400,OHR HAMEIR THEOLOGICAL SEMINARY         ,NY,10566-0990,Private      ,2,0,2,
01201100,TALMUDICAL SEM OHOLEI TORAH             ,NY,11213-3310,Private      ,167,1,168,
01220300,MEMORIAL COLLEGE OF NURSING             ,NY,12208-1715,Private      ,17,50,67,
01227700,NORTHEAST COLLEGE OF HEALTH SCIENCES    ,NY,13148-0800,Private      ,3,70,73,
01229300,VEEB NASSAU COUNTY SCHOOL OF PRACTICAL N,NY,11801-4302,Public       ,13,72,85,
01235800,PLAZA COLLEGE                           ,NY,11372-6300,Proprietary  ,46,330,376,
01236400,SAINT VINCENTS CATHOLIC MEDICAL CENTERS ,NY,11374-0000,Proprietary  ,49,322,371,
01240700,SCHUYLER-CHEMUNG-TIOGA BOCES            ,NY,14901-1089,Public       ,17,51,68,
01240701,STEUBEN SCHUYLER CHEMUNG TIOGA ALLEGANY ,NY,14870-9518,Public       ,0,0,0,
01256100,FIVE TOWNS COLLEGE                      ,NY,11746-5871,Proprietary  ,144,43,187,
01258900,ERIE 1 BOCES                            ,NY,14224-0000,Public       ,34,91,125,
01265200,ONONDAGA CORTLAND MADISON BOCES         ,NY,13090-0000,Public       ,51,149,200,
01278300,OSWEGO COUNTY BOCES ADULT CAREERS       ,NY,13114-4498,Public       ,5,16,21,
01302600,MACHZIKEI HADATH RABBINICAL COLLEGE     ,NY,11204-1805,Private      ,1,0,1,
01302700,YESHIVATH VIZNITZ                       ,NY,10952-3021,Private      ,0,0,0,
01302900,BORICUA COLLEGE                         ,NY,10032-1599,Private      ,41,152,193,
02056400,CAPRI COSMETOLOGY LEARNING CENTER       ,NY,10954-0000,Proprietary  ,48,87,135,
02066200,THE NEW SCHOOL                          ,NY,10011-0000,Private      ,786,510,"1,296",
02069000,NEW YORK SCHOOL OF INTERIOR DESIGN      ,NY,10021-0000,Private      ,55,116,171,
02093700,LONG ISLAND BUSINESS INSTITUTE-QUEENS   ,NY,11725-0000,Proprietary  ,36,428,464,
02098400,HERKIMER COUNTY BOCES                   ,NY,13350-0000,Public       ,2,24,26,
02104300,OTSEGO AREA SCHOOL OF PRAC NURSING      ,NY,12167-0000,Public       ,1,4,5,
02105900,BRITTANY BEAUTY ACADEMY                 ,NY,11220-0000,Proprietary  ,23,42,65,
02110900,CATTARAUGUS/ALLEGANY BOCES              ,NY,14760-0000,Public       ,2,15,17,
02124000,ORANGE ULSTER BOCES SCH OF PRAC NRS     ,NY,10924-2410,Public       ,12,46,58,
02125500,CIRCLE IN THE SQUARE THEATRE SCHOOL     ,NY,10019-0000,Private      ,11,14,25,
02126300,MADISON-ONEIDA BOCES PRAC NRS           ,NY,13478-0000,Public       ,1,8,9,
02145800,CAYUGA ONONDAGA BOCES                   ,NY,13021-9430,Public       ,3,25,28,
02146000,WAYNE-FINGER LAKES BOCES                ,NY,14513-0000,Public       ,5,34,39,
02152000,YESHIVA SHAAR HATORAH ITRI TORAH        ,NY,11418-1469,Private      ,1,0,1,
02153600,BROOME-TIOGA BOCES PN PROG              ,NY,13905-0000,Public       ,7,54,61,
02157900,ROCHESTER GENERAL-ISABELLA GRAHAM HART S,NY,14621-3007,Private      ,31,84,115,
02158200,WSHNGTN-SARTGA-WARN-HMLTN-ESX BOCES     ,NY,12839-1051,Public       ,3,17,20,
02160100,GENEVA GENERAL HOSPITAL                 ,NY,14456-0000,Private      ,1,30,31,
02169100,DAVIS COLLEGE                           ,NY,13790-0000,Private      ,21,8,29,
02170000,SWEDISH INSTITUTE                       ,NY,10001-0000,Proprietary  ,90,328,418,
02170200,ALBANY SCHOHARIE SCHENECTADY            ,NY,12205-0000,Public       ,8,31,39,
02171900,AILEY SCHOOL (THE)                      ,NY,10019-4402,Private      ,28,20,48,
02172800,DUTCHESS COUNTY BOCES SCH PRAC NURS     ,NY,12601-0000,Public       ,10,48,58,
02173200,EMPIRE BEAUTY SCHOOL                    ,NY,10001-0000,Proprietary  ,185,337,522,
02179400,EASTERN SUFFOLK BOCES                   ,NY,11717-0000,Public       ,75,118,193,
02182200,NEW SCHOOL CENTER FOR MEDIA             ,NY,10001-5271,Proprietary  ,8,17,25,
02191600,TORAH TEMIMAH TALMUDICAL SEMINARY       ,NY,10312-2137,Private      ,3,1,4,
02192500,BELLEVUE HOSP CTR SCH RAD TECH          ,NY,10016-0000,Public       ,1,30,31,
02199300,ORLEANS-NIAGARA BOCES                   ,NY,14132-0000,Public       ,7,12,19,
02206000,HUNTER BUSINESS SCHOOL                  ,NY,11756-0000,Proprietary  ,120,229,349,
02219500,MILDRED ELLEY                           ,NY,12206-1513,Proprietary  ,77,818,895,
02235600,ERIE 2-CHAUTAUQUA-CATTARAUGUS BOCES     ,NY,14006-0000,Public       ,17,11,28,
02265100,YESHIVA DERECH CHAIM                    ,NY,11218-0000,Private      ,2,2,4,
02272900,ROCKLAND COUNTY BOCES PRAC NRSG SCH     ,NY,10994-0000,Public       ,6,12,18,
02275900,"MODERN WELDING SCHOOL, INC.             ",NY,12304-0000,Proprietary  ,9,17,26,
02287800,NATIONAL TRACTOR TRAILER SCHOOL         ,NY,13088-2505,Proprietary  ,3,84,87,
02314200,EMPIRE BEAUTY SCHOOL                    ,NY,10566-3805,Proprietary  ,8,14,22,
