OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00303600,FRANCISCAN UNIV OF STEUBENVILLE         ,OH,43952-1763,Private      ,352,132,484,
00303700,COLLEGE OF WOOSTER                      ,OH,44691-2363,Private      ,69,17,86,
00303900,COLUMBUS COLLEGE OF ART AND DESIGN      ,OH,43215-1758,Private      ,114,90,204,
00304000,CUYAHOGA COMMUNITY COLLEGE              ,OH,44115-2878,Public       ,"1,749","3,480","5,229",
00304100,"DEFIANCE COLLEGE, THE                   ",OH,43512-1695,Private      ,70,36,106,
00304200,DENISON UNIVERSITY                      ,OH,43023-1329,Private      ,59,19,78,
00304500,UNIVERSITY OF FINDLAY                   ,OH,45840-3695,Private      ,367,236,603,
00304600,FRANKLIN UNIVERSITY                     ,OH,43215-5399,Private      ,243,"1,844","2,087",
00304800,HEIDELBERG UNIVERSITY                   ,OH,44883-2462,Private      ,138,25,163,
00304900,HIRAM COLLEGE                           ,OH,44234-1808,Private      ,93,31,124,
00305000,JOHN CARROLL UNIVERSITY                 ,OH,44118-4581,Private      ,156,107,263,
00305100,KENT STATE UNIVERSITY                   ,OH,44242-0001,Public       ,"1,577","1,181","2,758",
00305101,KENT STATE UNIVERSITY - GEAUGA CAMPUS   ,OH,44021-9500,Public       ,73,104,177,
00305102,KENT STATE UNIVERSITY - STARK CAMPUS    ,OH,44720-7599,Public       ,267,243,510,
00305103,KENT STATE UNIVERSITY - TUSCARAWAS CAMPU,OH,44663-9403,Public       ,92,101,193,
00305104,KENT STATE UNIVERSITY - TRUMBULL CAMPUS ,OH,44483-1998,Public       ,74,129,203,
00305105,KENT STATE UNIVERSITY - ASHTABULA CAMPUS,OH,44004-2299,Public       ,89,135,224,
00305106,KENT STATE UNIVERSITY - EAST LIVERPOOL C,OH,43920-3497,Public       ,39,54,93,
00305107,KENT STATE UNIVERSITY - SALEM CAMPUS    ,OH,44460-9412,Public       ,75,85,160,
00306500,KENYON COLLEGE                          ,OH,43022-9623,Private      ,83,9,92,
00306600,LAKE ERIE COLLEGE                       ,OH,44077-3389,Private      ,72,84,156,
00306800,LORAIN COUNTY COMMUNITY COLLEGE         ,OH,44035-1691,Public       ,704,958,"1,662",
00306900,LOURDES COLLEGE                         ,OH,43560-2898,Private      ,131,110,241,
00307200,MALONE UNIVERSITY                       ,OH,44709-3897,Private      ,77,88,165,
00307300,MARIETTA COLLEGE                        ,OH,45750-4033,Private      ,138,27,165,
00307500,METHODIST THEOLOGICAL SCH IN OHIO       ,OH,43015-0000,Private      ,0,21,21,
00307700,MIAMI UNIVERSITY                        ,OH,45056-1831,Public       ,"1,077",521,"1,598",
00307800,WRIGHT STATE UNIVERSITY                 ,OH,45435-0002,Public       ,609,676,"1,285",
00308300,UNIVERSITY OF MOUNT UNION               ,OH,44601-3993,Private      ,190,42,232,
00308400,MUSKINGUM UNIVERSITY                    ,OH,43762-1837,Private      ,134,101,235,
00308500,NOTRE DAME COLLEGE OF OHIO              ,OH,44121-4293,Private      ,167,115,282,
00308600,OBERLIN COLLEGE                         ,OH,44074-1090,Private      ,70,16,86,
00308900,OHIO NORTHERN UNIVERSITY                ,OH,45810-1555,Private      ,150,64,214,
00309000,OHIO STATE UNIVERSITY-ALL CAMPUSES      ,OH,43210-1358,Public       ,"2,757","2,054","4,811",
00310000,OHIO UNIVERSITY                         ,OH,45701-2979,Public       ,998,"1,567","2,565",
00310002,"OHIO UNIVERSITY, ZANESVILLE CAMPUS      ",OH,43701-0000,Public       ,48,85,133,
00310003,"OHIO UNIVERSITY, LANCASTER CAMPUS       ",OH,43130-0000,Public       ,89,100,189,
00310004,"OHIO UNIVERSITY, SOUTHERN CAMPUS        ",OH,45638-0000,Public       ,50,120,170,
00310005,"OHIO UNIVERSITY, CHILLICOTHE CAMPUS     ",OH,45601-0000,Public       ,68,132,200,
00310006,"OHIO UNIVERSITY, EASTERN CAMPUS         ",OH,43950-0000,Public       ,30,41,71,
00310008,OHIO UNIV COLL OF OSTEOPATHIC MED       ,OH,45701-0000,Public       ,0,83,83,
00310900,OHIO WESLEYAN UNIVERSITY                ,OH,43015-2398,Private      ,105,30,135,
00311000,OTTERBEIN UNIVERSITY                    ,OH,43081-2006,Private      ,223,77,300,
00311300,PONTIFICAL COLLEGE JOSEPHINUM           ,OH,43235-1498,Private      ,5,5,10,
00311400,FIRELANDS REGIONAL MEDICAL CENTER - SOUT,OH,44870-4788,Private      ,4,5,9,
00311500,RABBINICAL COLLEGE OF TELSHE            ,OH,44092-2584,Private      ,20,6,26,
00311600,UNIV OF RIO GRANDE                      ,OH,45674-3131,Private      ,230,218,448,
00311900,SINCLAIR COMMUNITY COLLEGE              ,OH,45402-1460,Public       ,"1,349","4,368","5,717",
00312100,TIFFIN UNIVERSITY                       ,OH,44883-2161,Private      ,169,287,456,
00312200,UNITED THEOLOGICAL SEMINARY             ,OH,45426-2308,Private      ,1,83,84,
00312300,UNIVERSITY OF AKRON                     ,OH,44325-6211,Public       ,826,719,"1,545",
00312500,UNIVERSITY OF CINCINNATI                ,OH,45221-0125,Public       ,"3,022","3,231","6,253",
00312700,UNIVERSITY OF DAYTON                    ,OH,45469-1668,Private      ,703,483,"1,186",
00313100,UNIVERSITY OF TOLEDO                    ,OH,43606-3390,Public       ,832,876,"1,708",
00313300,URBANA UNIVERSITY                       ,OH,43078-2091,Private      ,0,4,4,
00313400,URSULINE COLLEGE                        ,OH,44124-4398,Private      ,79,117,196,
00313500,WALSH UNIVERSITY                        ,OH,44720-3396,Private      ,119,141,260,
00314100,WILBERFORCE UNIVERSITY                  ,OH,45384-1001,Private      ,101,79,180,
00314200,WILMINGTON COLLEGE                      ,OH,45177-2499,Private      ,85,32,117,
00314300,WITTENBERG UNIVERSITY                   ,OH,45501-2199,Private      ,130,36,166,
00314400,XAVIER UNIVERSITY                       ,OH,45207-1035,Private      ,326,305,631,
00314500,YOUNGSTOWN STATE UNIVERSITY             ,OH,44555-0001,Public       ,606,677,"1,283",
00398200,CLEVELAND INSTITUTE OF ART              ,OH,44106-4387,Private      ,72,48,120,
00406000,WINEBRENNER THEOLOGICAL SEMINARY        ,OH,45840-0000,Private      ,0,5,5,
00485200,CLARK STATE COLLEGE                     ,OH,45505-4795,Public       ,326,979,"1,305",
00485500,DAVIS COLLEGE                           ,OH,43604-2638,Proprietary  ,10,78,88,
00486100,UNIVERSITY OF NORTHWESTERN OHIO         ,OH,45805-1498,Private      ,201,90,291,
00486600,STAUTZENBERGER COLLEGE                  ,OH,43537-4007,Proprietary  ,52,269,321,
00510200,SCH OF DIAGNOSTIC IMAGING-CLEVELAND     ,OH,44119-0000,Private      ,3,4,7,
00512704,BROWN MACKIE COLLEGE-CINCINNATI - BROWN ,OH,44320-4220,Proprietary  ,2,25,27,
00531300,NORTH CENTRAL STATE COLLEGE             ,OH,44906-1546,Public       ,110,227,337,
00575300,OWENS COMMUNITY COLLEGE                 ,OH,43551-0000,Public       ,581,752,"1,333",
00648700,AULTMAN COLLEGE OF NURSING AND HEALTH SC,OH,44710-1799,Private      ,34,58,92,
00648900,CHRIST COLLEGE OF NURSING AND HEALTH SCI,OH,45219-2906,Private      ,65,119,184,
00649400,GOOD SAMARITAN COLG-NURSING/HEALTH      ,OH,45220-2489,Private      ,54,132,186,
00650700,TRINIT HEALTH SYSTEM SCH OF NURSING     ,OH,43952-3512,Private      ,2,10,12,
00680400,LAKELAND COMMUNITY COLLEGE              ,OH,44094-5198,Public       ,396,566,962,
00686700,COLUMBUS STATE COMMUNITY COLLEGE        ,OH,43215-1786,Public       ,"2,512","2,967","5,479",
00703500,KETTERING COLLEGE                       ,OH,45429-1299,Private      ,53,77,130,
00708500,MOUNT VERNON NAZARENE UNIVERSITY        ,OH,43050-9500,Private      ,90,135,225,
00727500,EASTERN GATEWAY COMMUNITY COLLEGE       ,OH,43952-3598,Public       ,687,"2,835","3,522",
00747300,CHOFFIN CAREER & TECHNICAL CENTER       ,OH,44503-1628,Public       ,16,63,79,
00759800,HOCKING TECHNICAL COLLEGE               ,OH,45764-9582,Public       ,246,204,450,
00812900,"ADULT & COMMUNITY EDUCATION, COLUMBUS CI",OH,43211-2017,Public       ,11,91,102,
00813200,TOLEDO SCHOOL OF PRACTICAL NURSING      ,OH,43613-5109,Public       ,18,32,50,
00813300,ZANE STATE COLLEGE                      ,OH,43701-2626,Public       ,93,139,232,
00827800,TERRA COMMUNITY COLLEGE                 ,OH,43420-9670,Public       ,162,164,326,
00867700,NORTHWEST STATE COMMUNITY COLLEGE       ,OH,43502-9542,Public       ,103,168,271,
00888600,PORTAGE LAKES CAREER CENTER             ,OH,44685-9554,Public       ,14,50,64,
00915600,WAYNE COUNTY SCHOOLS CAREER CENTER      ,OH,44677-9672,Public       ,5,29,34,
00941200,FORTIS COLLEGE                          ,OH,44221-2998,Proprietary  ,90,322,412,
00953000,GERBER AKRON BEAUTY SCHOOL              ,OH,44313-6995,Proprietary  ,10,46,56,
00953100,SPA SCHOOL (THE)                        ,OH,43214-1524,Proprietary  ,24,71,95,
00966000,TIFFIN ACADEMY OF HAIR DESIGN           ,OH,44883-2833,Proprietary  ,4,6,10,
00994100,BELMONT COLLEGE                         ,OH,43950-9766,Public       ,102,122,224,
00994200,SHAWNEE STATE UNIVERSITY                ,OH,45662-4344,Public       ,325,244,569,
01001700,PAYNE THEOLOGICAL SEMINARY              ,OH,45384-0474,Private      ,0,44,44,
01002700,JAMES A. RHODES STATE COLLEGE           ,OH,45804-3597,Public       ,117,240,357,
01028000,OHIO STATE BEAUTY ACADEMY               ,OH,45807-4950,Proprietary  ,16,30,46,
01032300,HANNAH E MULLINS SCH-PRAC NRSG          ,OH,44460-2906,Public       ,0,18,18,
01034500,CINCINNATI STATE TECH & COMM CLG        ,OH,45223-2690,Public       ,605,"1,368","1,973",
01045300,WASHINGTON STATE CMTY COLLEGE           ,OH,45750-9225,Public       ,90,178,268,
01063000,NORTHERN INSTITUTE OF COSMETOLOGY       ,OH,44052-1803,Proprietary  ,8,21,29,
01073600,MARION TECHNICAL COLLEGE                ,OH,43302-5694,Public       ,118,378,496,
01088000,CHATFIELD COLLEGE                       ,OH,45118-9705,Private      ,0,0,0,
01088100,STARK STATE COLLEGE                     ,OH,44720-7299,Public       ,832,"1,111","1,943",
01090600,CINCINNATI CLG OF MORTUARY SCIENCE      ,OH,45224-1428,Private      ,13,31,44,
01092300,UNION INSTITUTE & UNIVERSITY            ,OH,45206-1925,Private      ,4,117,121,
01099300,HOBART INSTITUTE OF WELDING TECHNOLOGY  ,OH,45373-2400,Private      ,36,22,58,
01104600,CENTRAL OHIO TECHNICAL COLLEGE          ,OH,43055-1767,Public       ,188,392,580,
01170300,PENTA COUNTY JOINT VOCATIONAL SCH       ,OH,43551-0000,Public       ,3,5,8,
01174400,NATIONAL BEAUTY COLLEGE                 ,OH,44720-0000,Proprietary  ,22,35,57,
01174500,OHIO TECHNICAL COLLEGE                  ,OH,44103-1228,Proprietary  ,67,139,206,
01224800,CENTRAL SCHOOL OF PRACTICAL NURSING     ,OH,44131-2155,Private      ,8,65,73,
01275000,EDISON COMMUNITY COLLEGE                ,OH,45356-9239,Public       ,183,309,492,
01283800,LAURA AND ALVIN SIEGAL COLLEGE OF JUDAIC,OH,44122-7197,Private      ,0,1,1,
01284800,MOLER-HOLLYWOOD BEAUTY COLLEGE          ,OH,45213-2577,Proprietary  ,8,37,45,
01287000,SOUTHERN STATE COMMUNITY COLLEGE        ,OH,45133-9406,Public       ,118,228,346,
01289600,"NORTH COAST COLLEGE, THE                ",OH,44107-3002,Proprietary  ,2,13,15,
01313200,INTERNATIONAL CLG OF BROADCASTING       ,OH,45431-1898,Proprietary  ,6,22,28,
02066100,OHIO STATE COLLEGE/BARBER STYLING       ,OH,43213-0000,Proprietary  ,29,90,119,
02073300,GALLIA-JACKSON-VINTON SCH ADULT ED      ,OH,45674-0000,Public       ,23,43,66,
02116900,UPPER VALLEY JVS                        ,OH,45356-0000,Public       ,6,55,61,
02117300,GREAT OAKS CAREER CAMPUSES              ,OH,45241-1581,Public       ,23,62,85,
02140700,CANTON CITY SCHOOLS ADULT CAREER & TECH ,OH,44710-2143,Public       ,7,65,72,
02158500,OHIO BUSINESS COLLEGE                   ,OH,44035-0701,Proprietary  ,29,78,107,
02158501,OHIO BUSINESS COLLEGE                   ,OH,44870-9953,Proprietary  ,3,38,41,
02158506,OHIO BUSINESS COLLEGE - DAYTON - DRIVING,OH,45326-1585,Proprietary  ,9,31,40,
02168100,TRI COUNTY CAREER CENTER/ADULT CENTER   ,OH,45764-0000,Public       ,15,40,55,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CA,OH,44047-0000,Public       ,9,39,48,
02189000,MID-EAST CAREER & TECH CENTERS-ADULT ED ,OH,43701-4600,Public       ,23,56,79,
02190700,FORTIS COLLEGE                          ,OH,45459-0000,Proprietary  ,71,377,448,
02192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT,OH,45011-0000,Public       ,54,154,208,
02196300,COLLINS CAREER TECHNICAL CENTER         ,OH,45619-0000,Public       ,47,145,192,
02210800,MEDINA COUNTY CAREER CENTER             ,OH,44256-0000,Public       ,23,29,52,
02220500,GOD'S BIBLE SCHOOL & COLLEGE            ,OH,45210-0000,Private      ,40,39,79,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF,OH,43055-0000,Public       ,29,73,102,
02239800,PIONEER CAREER & TECHNOLOGY CENTER      ,OH,44875-9704,Public       ,4,11,15,
02245600,WARREN COUNTY CAREER CENTER             ,OH,45036-0000,Public       ,18,25,43,
02246300,ROSS MEDICAL EDUCATION CENTER           ,OH,45246-3317,Proprietary  ,33,210,243,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CTR      ,OH,45315-4531,Public       ,13,36,49,
02272700,COLUMBIANA COUNTY CAREER CENTER         ,OH,44432-0000,Public       ,7,35,42,
02287900,RAPHAEL'S SCHOOL OF BEAUTY CULTURE      ,OH,44446-0000,Proprietary  ,41,64,105,
02301400,EAST OHIO COLLEGE                       ,OH,43920-9139,Proprietary  ,11,39,50,
02304700,TRI-RIVERS CAREER CENTER                ,OH,43302-0000,Public       ,12,50,62,
02315500,TOLEDO ACADEMY OF BEAUTY CULTURE - EAST ,OH,43616-0000,Proprietary  ,21,41,62,
02324400,ALLSTATE HAIRSTYLING & BARBER CLG       ,OH,44113-0000,Proprietary  ,11,47,58,
02328500,MOLER-PICKENS BEAUTY COLLEGE            ,OH,45014-0000,Proprietary  ,8,19,27,
02334300,EMPIRE BEAUTY SCHOOL                    ,OH,45239-3926,Proprietary  ,23,69,92,
02336300,KNOX COUNTY CAREER CENTER               ,OH,43050-4298,Public       ,14,48,62,
02336700,CUYAHOGA VALLEY CAREER CENTER           ,OH,44141-1296,Public       ,16,48,64,
02337700,PROFESSIONAL SKILLS INSTITUTE           ,OH,43607-0000,Proprietary  ,24,187,211,
02339710,ROSS COLLEGE-CANTON                     ,OH,44718-3674,Proprietary  ,14,72,86,
02351500,NORTHERN CAREER INSTITUTE               ,OH,44095-0000,Public       ,10,52,62,
02352800,POLARIS CAREER CENTER-ADULT ED DEPT     ,OH,44130-0000,Public       ,34,54,88,
02354200,SCIOTO COUNTY JOINT VOCATIONAL SCH      ,OH,45648-0000,Public       ,31,98,129,
02454400,NORTHEAST OHIO MEDICAL UNIVERSITY       ,OH,44272-9621,Public       ,5,81,86,
02497800,GREENE COUNTY CAREER CENTER             ,OH,45385-9545,Public       ,5,13,18,
02519300,OHIO STATE SCH COSMETOLOGY              ,OH,43110-2754,Proprietary  ,15,26,41,
02522700,EASTLAND-FAIRFIELD CAREER AND TECHNICAL ,OH,43125-0000,Public       ,9,41,50,
02529500,HAMRICK SCHOOL                          ,OH,44256-0000,Proprietary  ,0,21,21,
02553000,MODERN COLLEGE OF DESIGN (THE)          ,OH,45440-0000,Proprietary  ,27,17,44,
02560000,CASAL AVEDA INSTITUTE                   ,OH,44446-4693,Proprietary  ,22,19,41,
02560700,PICKAWAY ROSS CO JOINT VOC TECH SCH     ,OH,45601-3977,Public       ,35,105,140,
02562300,APOLLO CAREER CENTER-ADULT EDUC         ,OH,45806-0000,Public       ,22,85,107,
02563000,RAPHAELS SCHOOL OF BEAUTY CULTURE       ,OH,44601-2847,Proprietary  ,56,106,162,
02568600,MAHONING COUNTY CAREER & TECH CENTR     ,OH,44406-0000,Public       ,8,27,35,
02586400,TRUMBULL CAREER & TECH CENTER-ADULT     ,OH,44483-1997,Public       ,3,18,21,
02588500,OHIO STATE SCHOOL OF COSMETOLOGY        ,OH,43056-2300,Proprietary  ,18,15,33,
02603800,LORAIN COUNTY JVS ADULT CAREER CTR      ,OH,44074-9799,Public       ,19,34,53,
02620000,SANDUSKY CAREER CENTER                  ,OH,44870-1630,Public       ,5,38,43,
03015300,EHOVE CAREER CENTER                     ,OH,44846-9500,Public       ,44,86,130,
03023700,MADISON ADULT CAREER CENTER             ,OH,44905-2718,Public       ,11,71,82,
03034200,WASHINGTON COUNTY CAREER CENTER ADULT TE,OH,45750-9290,Public       ,24,55,79,
03051400,AUBURN CAREER CENTER                    ,OH,44077-9723,Public       ,19,32,51,
03051500,BROWN & CLERMONT ADULT CAREER CAMPUSES  ,OH,45106-9502,Public       ,6,39,45,
03065900,BUCKEYE CAREER CENTER                   ,OH,44663-9437,Public       ,19,41,60,
03067600,RAPHAEL'S SCHOOL OF BEAUTY CULTURE      ,OH,44512-2222,Proprietary  ,15,46,61,
03068200,OHIO MEDIA SCHOOL                       ,OH,44125-6273,Proprietary  ,16,80,96,
03068202,OHIO MEDIA SCHOOL - COLUMBUS CAMPUS     ,OH,43213-2571,Proprietary  ,20,82,102,
03071900,MOUNT CARMEL COLLEGE OF NURSING         ,OH,43222-1598,Private      ,61,175,236,
03078004,OHIO MEDIA SCHOOL                       ,OH,45212-3187,Proprietary  ,14,63,77,
03079000,ETI TECHNICAL COLLEGE                   ,OH,44446-4398,Proprietary  ,20,98,118,
03084800,DELAWARE AREA CAREER CENTER             ,OH,43015-8969,Public       ,4,15,19,
03084801,DELAWARE AREA CAREER CENTER -           ,OH,43015-9001,Public       ,0,6,6,
03095600,VANTAGE CAREER CENTER                   ,OH,45891-1378,Public       ,3,20,23,
03097000,MERCY COLLEGE OF OHIO                   ,OH,43604-1132,Private      ,49,211,260,
03100100,PARAMOUNT BEAUTY ACADEMY                ,OH,45662-4136,Proprietary  ,11,17,28,
03116200,DAYTON BARBER COLLEGE                   ,OH,45342-4196,Proprietary  ,7,29,36,
03116400,VANGUARD-SENTINELL VOC SCH DISTRICT     ,OH,43420-1197,Public       ,1,7,8,
03117000,ASHLAND COUNTY-W HOLMES CAREER CTR      ,OH,44805-0000,Public       ,9,30,39,
03319300,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,45414-2557,Proprietary  ,30,57,87,
03319301,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,45459-0000,Proprietary  ,11,41,52,
03425300,ROSEDALE BIBLE COLLEGE                  ,OH,43029-9501,Private      ,8,1,9,
03457300,ALLEGHENY WESLEYAN COLLEGE              ,OH,44460-9598,Private      ,17,19,36,
03475400,TRI-STATE BIBLE COLLEGE                 ,OH,45680-8402,Private      ,1,13,14,
03534400,AMERICAN INST OF ALTERNATIVE MEDICI     ,OH,43229-1113,Proprietary  ,19,214,233,
03583300,OHIO INSTITUTE OF ALLIED HEALTH         ,OH,45424-3646,Private      ,5,46,51,
03626300,BROWN AVEDA INSTITUTE                   ,OH,44060-6212,Proprietary  ,36,44,80,
03776400,ORION INSTITUTE                         ,OH,43551-3138,Proprietary  ,3,15,18,
03837300,AVEDA FREDRIC'S INSTITUTE               ,OH,45069-2794,Proprietary  ,82,90,172,
04038304,ATA COLLEGE - CINCINNATI                ,OH,45246-1616,Proprietary  ,25,146,171,
04068300,FOUR COUNTY CAREER CENTER               ,OH,43502-9541,Public       ,0,4,4,
04074300,HONDROS COLLEGE OF NURSING              ,OH,43081-3855,Proprietary  ,166,"1,142","1,308",
04117300,DAYTON SCHOOL OF MEDICAL MASSAGE        ,OH,45429-1111,Proprietary  ,33,253,286,
04126000,PAUL MITCHELL THE SCHOOL CLEVELAND      ,OH,44087-3107,Proprietary  ,46,51,97,
04137800,AVEDA INSTITUTE COLUMBUS                ,OH,43201-2333,Proprietary  ,54,111,165,
04149100,PAUL MITCHELL THE SCHOOL CINCINNATI     ,OH,45241-1702,Proprietary  ,31,59,90,
04149101,PAUL MITCHELL THE SCHOOL CINCINNATI - TO,OH,43560-2539,Proprietary  ,17,38,55,
04153300,PAUL MITCHELL THE SCHOOL COLUMBUS       ,OH,43231-6038,Proprietary  ,37,76,113,
04166800,SUMMIT SALON ACADEMY                    ,OH,45551-0000,Proprietary  ,8,18,26,
04177300,OHIO MEDICAL CAREER COLLEGE             ,OH,45417-4094,Proprietary  ,18,168,186,
04185900,ELITE SCHOOL OF COSMETOLOGY             ,OH,44857-2714,Proprietary  ,23,42,65,
04189100,SALON INSTITUTE - TOLEDO CAMPUS         ,OH,43615-1731,Proprietary  ,39,30,69,
04192200,ATHENA CAREER ACADEMY                   ,OH,43615-6800,Proprietary  ,22,196,218,
04206700,ELITE WELDING ACADEMY                   ,OH,45246-1013,Proprietary  ,16,29,45,
04206703,ELITE WELDING ACADEMY -                 ,OH,45680-8849,Proprietary  ,2,10,12,
04220900,NATIONAL PERSONAL TRAINING INSTITUTE OF ,OH,43065-0000,Proprietary  ,0,0,0,
04224300,VALOR CHRISTIAN COLLEGE                 ,OH,43216-0800,Private      ,40,131,171,
04225700,CLEVELAND BARBER COLLEGE                ,OH,44124-0000,Proprietary  ,29,75,104,
04235000,FELBRY COLLEGE SCHOOL OF NURSING        ,OH,43231-2256,Proprietary  ,22,97,119,
04244300,ANTIOCH COLLEGE                         ,OH,45387-1683,Private      ,35,33,68,
04254900,CINCINNATI SCHOOL OF BARBERING & HAIR DE,OH,45239-5538,Proprietary  ,12,48,60,
04266100,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF C,OH,44906-1793,Proprietary  ,8,14,22,
04269000,GLOBAL TECH COLLEGE                     ,OH,43623-4234,Proprietary  ,10,35,45,
04277400,ELITE ACADEMY OF HAIR DESIGN            ,OH,43912-2513,Proprietary  ,17,15,32,
04286100,HAIR ACADEMY                            ,OH,45601-2667,Proprietary  ,11,12,23,
04289800,MERYMA'AT BARBER COLLEGE                ,OH,44111-2604,Proprietary  ,7,30,37,
04292800,MASON ANTHONY SCHOOL OF COSMETOLOGY ARTS,OH,43026-8252,Proprietary  ,4,15,19,
04293900,LAKEWOOD UNIVERSITY                     ,OH,44112-3044,Private      ,15,61,76,
04303000,ACADEMIA MEDICAL INSTITUTE              ,OH,43204-0000,Proprietary  ,24,62,86,
        ,INVALID SCHOOL CODE                     ,  ,00000-0000,,72,707,779,
00134500,ADAMS STATE UNIVERSITY                  ,CO,81102-2373,Public       ,243,"1,009","1,252",
00134600,ARAPAHOE COMMUNITY COLLEGE              ,CO,80160-9002,Public       ,547,986,"1,533",
00134700,COLORADO COLLEGE                        ,CO,80903-3294,Private      ,96,186,282,
00134800,COLORADO SCHOOL OF MINES                ,CO,80401-1887,Public       ,366,181,547,
00134900,UNIVERSITY OF NORTHERN COLORADO         ,CO,80639-0001,Public       ,440,574,"1,014",
00135000,COLORADO STATE UNIVERSITY               ,CO,80523-0100,Public       ,"2,081","1,597","3,678",
00135200,DENVER  SEMINARY                        ,CO,80120-2192,Private      ,1,96,97,
00135300,FORT LEWIS COLLEGE                      ,CO,81301-3999,Public       ,318,170,488,
00135400,ILIFF SCHOOL OF THEOLOGY                ,CO,80210-0000,Private      ,1,34,35,
00135500,LAMAR COMMUNITY COLLEGE                 ,CO,81052-3999,Public       ,70,130,200,
00135800,COLORADO MESA UNIVERSITY                ,CO,81501-3122,Public       ,835,526,"1,361",
00135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE ,CO,81648-3598,Public       ,69,118,187,
00136000,METROPOLITAN STATE UNIVERSITY OF DENVER ,CO,80204-3362,Public       ,"1,407","1,912","3,319",
00136100,NORTHEASTERN JUNIOR COLLEGE             ,CO,80751-2399,Public       ,123,105,228,
00136200,OTERO JUNIOR COLLEGE                    ,CO,81050-3346,Public       ,69,179,248,
00136300,REGIS UNIVERSITY                        ,CO,80221-1099,Private      ,132,529,661,
00136500,COLORADO STATE UNIVERSITY-PUEBLO        ,CO,81001-4901,Public       ,313,599,912,
00136800,TRINIDAD STATE JR COLLEGE               ,CO,81082-2396,Public       ,164,346,510,
00137000,UNIVERSITY OF COLORADO-BOULDER          ,CO,80309-0077,Public       ,"1,784","1,182","2,966",
00137100,UNIVERSITY OF DENVER                    ,CO,80208-2000,Private      ,430,"1,194","1,624",
00137200,WESTERN COLORADO UNIVERSITY             ,CO,81231-0000,Public       ,175,154,329,
00450300,ALTIERUS CAREER COLLEGE                 ,CO,80916-3548,Private      ,7,20,27,
00450600,COLORADO MOUNTAIN COLLEGE               ,CO,81601-3307,Public       ,212,435,647,
00450700,ALTIERUS CAREER COLLEGE                 ,CO,80229-4339,Private      ,7,11,18,
00450800,UNIVERSITY OF COLORADO DENVER           ,CO,80204-2029,Public       ,954,"1,989","2,943",
00450900,UNIV OF COLORADO AT COLO SPRINGS        ,CO,80918-3735,Public       ,749,969,"1,718",
00559600,EMILY GRIFFITH TECHNICAL COLLEGE        ,CO,80203-2197,Public       ,192,476,668,
00729700,SPARTAN COLLEGE OF AERONAUTICS AND TECHN,CO,80020-9988,Proprietary  ,41,78,119,
00758200,AIMS COMMUNITY COLLEGE                  ,CO,80632-0000,Public       ,453,645,"1,098",
00764900,ROCKY MOUNTAIN COLG OF ART & DESIGN     ,CO,80214-0000,Proprietary  ,285,428,713,
00793300,FRONT RANGE COMMUNITY COLLEGE           ,CO,80031-2199,Public       ,"1,339","2,206","3,545",
00793806,LINCOLN COLLEGE OF TECHNOLOGY - DENVER  ,CO,80239-3006,Proprietary  ,231,201,432,
00887100,CONCORDE CAREER INSTITUTE               ,CO,80010-4314,Proprietary  ,138,270,408,
00889600,PIKES PEAK COMMUNITY COLLEGE            ,CO,80906-5498,Public       ,884,"2,122","3,006",
00940100,COLORADO CHRISTIAN UNIVERSITY           ,CO,80226-7449,Private      ,294,"1,690","1,984",
00954200,COMMUNITY COLLEGE OF DENVER             ,CO,80217-2026,Public       ,689,"2,020","2,709",
00954300,RED ROCKS COMMUNITY COLLEGE             ,CO,80228-1255,Public       ,452,"1,045","1,497",
00998100,MORGAN COMMUNITY COLLEGE                ,CO,80701-4371,Public       ,91,195,286,
01014800,COLORADO TECHNICAL UNIVERSITY           ,CO,80907-3896,Proprietary  ,497,"7,866","8,363",
01014802,COLORADO TECHNICAL UNIVERSITY - DENVER B,CO,80014-3517,Proprietary  ,26,295,321,
01157200,COLORADO SCHOOL OF TRADES               ,CO,80215-2996,Proprietary  ,14,47,61,
01267000,BEL-REA INST OF ANIMAL TECH             ,CO,80247-3048,Proprietary  ,26,48,74,
01285000,INTERNATIONAL SALON AND SPA ACADEMY     ,CO,80918-3684,Proprietary  ,51,89,140,
01287500,PICKENS TECHNICAL COLLEGE               ,CO,80011-9307,Public       ,110,183,293,
01300700,NAZARENE BIBLE COLLEGE                  ,CO,80920-4275,Private      ,3,49,52,
02078900,ART INSTITUTE OF COLORADO (THE)         ,CO,80203-2172,Proprietary  ,36,86,122,
02116300,PUEBLO COMMUNITY COLLEGE                ,CO,81004-0000,Public       ,324,"1,064","1,388",
02117500,NAROPA UNIVERSITY                       ,CO,80302-0000,Private      ,35,163,198,
02156200,TECHNICAL COLLEGE OF THE ROCKIES        ,CO,81416-0000,Public       ,35,39,74,
